timestamp,open,high,low,close,volume
1769093700,3213.58,3225.25,3210.07,3210.07,3221.91
1769094000,3210.07,3224.63,3200.47,3200.47,4023.22
1769094300,3200.47,3222.78,3200.47,3202.34,1570.49
1769094600,3202.34,3216.55,3188.61,3216.55,4153.85
1769094900,3216.55,3231.26,3209.65,3228.99,5992.41
1769095200,3228.99,3234.78,3221.02,3226.04,5436.34
1769095500,3226.04,3246.22,3225.1,3228.17,5955.83
1769095800,3228.17,3234.8,3209.7,3231.16,6417.66
1769096100,3231.16,3256.78,3225.05,3256.78,3191.92
1769096400,3256.78,3260.4,3239.83,3247.25,5394.2
1769096700,3247.25,3251.71,3217.62,3227.02,3798.42
1769097000,3227.02,3238.03,3212.88,3236.61,3652.15
1769097300,3236.61,3247.47,3234.06,3247.47,3905.82
1769097600,3247.47,3288.38,3247.47,3286.08,3993.53
1769097900,3286.08,3286.08,3251.44,3251.44,1616.15
1769098200,3251.44,3262.24,3239.19,3250.66,852.74
1769098500,3250.66,3264.8,3242.31,3262.38,6345.38
1769098800,3262.38,3262.62,3247.79,3259.37,1903.49
1769099100,3259.37,3259.37,3230.43,3230.43,1526.14
1769099400,3230.43,3267.15,3230.43,3261.45,5615.52
1769099700,3261.45,3274.13,3254.34,3266.49,1692.98
1769100000,3266.49,3293.95,3264.62,3279.31,3099.07
1769100300,3279.31,3279.31,3251.8,3278.2,3088.5
1769100600,3278.2,3284.17,3265.29,3265.29,3905.09
1769100900,3265.29,3275.65,3263.28,3273.28,5483.06
1769101200,3273.28,3289.63,3254.63,3289.63,2006.58
1769101500,3289.63,3303.13,3287.64,3291.91,5329.64
1769101800,3291.91,3311.13,3286.48,3304.94,942.31
1769102100,3304.94,3310.46,3288.89,3310.46,7221.9
1769102400,3310.46,3316.16,3300.44,3305.57,1290.15
1769102700,3305.57,3317.22,3295.06,3302.36,5370.29
1769103000,3302.36,3302.36,3253.36,3254.89,5944.79
1769103300,3254.89,3264.55,3233.11,3233.11,4830.21
